pitch_um,focal_mm,f_number,airy_radius_um,max_disp_um,theta_max_mrad,theta_max_soft_mrad,slope_resolution_urad,local_opd_pv_waves,dynamic_to_resolution,valid
199.99999999999997,6.0,31.578947368421055,24.387157894736845,65.61284210526314,10.935473684210525,21.87094736842105,83.33333333333333,6.910251933150409,262.4513684210526,1
199.99999999999997,8.0,42.10526315789474,32.516210526315795,57.4837894736842,7.185473684210525,14.37094736842105,62.5,4.540583686704912,229.9351578947368,1
199.99999999999997,10.0,52.631578947368425,40.64526315789473,49.354736842105254,4.9354736842105265,9.870947368421053,49.99999999999999,3.118782738837615,197.41894736842107,1
199.99999999999997,12.0,63.15789473684211,48.77431578947369,41.2256842105263,3.435473684210525,6.87094736842105,41.666666666666664,2.170915440259415,164.9027368421052,1
219.99999999999997,3.0,14.354066985645934,11.08507177033493,88.91492822966505,29.63830940988835,59.2766188197767,166.66666666666666,20.601668468168835,355.6597129186602,1
219.99999999999997,4.0,19.138755980861244,14.780095693779906,85.21990430622009,21.304976076555022,42.609952153110044,125.0,14.809146087968735,340.87961722488035,1
219.99999999999997,5.0,23.923444976076556,18.47511961722488,81.52488038277512,16.304976076555025,32.60995215311005,99.99999999999999,11.333632659848673,326.09952153110055,1
219.99999999999997,6.0,28.70813397129187,22.17014354066986,77.82985645933013,12.97164274322169,25.94328548644338,83.33333333333333,9.01662370776863,311.3194258373206,1
219.99999999999997,8.0,38.27751196172249,29.56019138755981,70.43980861244019,8.804976076555024,17.609952153110047,62.5,6.120362517668577,281.75923444976075,1
219.99999999999997,10.0,47.84688995215311,36.95023923444976,63.04976076555023,6.304976076555023,12.609952153110045,49.99999999999999,4.382605803608546,252.19904306220096,1
219.99999999999997,12.0,57.41626794258374,44.34028708133972,55.65971291866028,4.638309409888357,9.276618819776713,41.666666666666664,3.224101327568526,222.63885167464113,1
250.0,3.0,12.631578947368421,9.754863157894736,105.24513684210525,35.08171228070175,70.1634245614035,166.66666666666666,27.710673207505337,420.98054736842107,1
250.0,4.0,16.842105263157894,13.006484210526315,101.99351578947369,25.498378947368423,50.996757894736845,125.0,20.140899642471105,407.97406315789476,1
250.0,5.0,21.05263157894737,16.258105263157894,98.74189473684211,19.74837894736842,39.49675789473684,99.99999999999999,15.599035503450569,394.96757894736845,1
250.0,6.0,25.263157894736842,19.50972631578947,95.49027368421054,15.915045614035089,31.830091228070177,83.33333333333333,12.57112607743688,381.96109473684214,1
250.0,8.0,33.68421052631579,26.01296842105263,88.98703157894738,11.12337894736842,22.24675789473684,62.5,8.786239294919765,355.94812631578947,1
250.0,10.0,42.10526315789474,32.51621052631579,82.48378947368421,8.24837894736842,16.49675789473684,49.99999999999999,6.515307225409495,329.93515789473685,1
250.0,12.0,50.526315789473685,39.01945263157894,75.98054736842106,6.331712280701755,12.66342456140351,41.666666666666664,5.00135251240265,303.9221894736842,1
300.0,3.0,10.526315789473685,8.129052631578947,131.87094736842104,43.956982456140345,87.91396491228069,166.66666666666666,41.66538621435103,527.4837894736842,1
300.0,4.0,14.035087719298247,10.838736842105265,129.16126315789472,32.29031578947368,64.58063157894736,125.0,30.606934397605382,516.6450526315789,1
300.0,5.0,17.54385964912281,13.548421052631578,126.4515789473684,25.290315789473677,50.580631578947354,99.99999999999999,23.971863307557985,505.8063157894736,1
300.0,6.0,21.05263157894737,16.258105263157894,123.74189473684208,20.623649122807016,41.24729824561403,83.33333333333333,19.548482580859726,494.9675789473684,1
300.0,8.0,28.070175438596493,21.67747368421053,118.32252631578945,14.79031578947368,29.58063157894736,62.5,14.0192566724869,473.2901052631578,1
300.0,10.0,35.08771929824562,27.096842105263157,112.90315789473684,11.290315789473683,22.580631578947365,49.99999999999999,10.701721127463205,451.61263157894734,1
300.0,12.0,42.10526315789474,32.51621052631579,107.4837894736842,8.95698245614035,17.9139649122807,41.666666666666664,8.490030764114076,429.9351578947368,1
