method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
asm,3.5,20260212,True,4.324651894669256e-07,0.0,1107.9947499965783,0.5565431892651251,8787,0.6276904138946955,0.5565431892651251,asm_oracle_ls
asm,3.5,20260213,True,3.733383068623762e-07,0.0,1137.5209580000956,0.5568378981145452,9591,0.6289202173231723,0.5568378981145452,asm_oracle_ls
asm,3.5,20260214,True,3.5372732849796937e-07,0.0,1111.3312919915188,0.5613506189419176,6161,0.6336378948632637,0.5613506189419176,asm_oracle_ls
asm,4.5,20260210,True,4.958552894892072e-07,0.0,1151.3402910204604,0.552129504452579,7199,0.6251191639859087,0.552129504452579,asm_oracle_ls
asm,4.5,20260211,True,2.375785956776991e-06,0.0,1113.692875020206,0.5497224869532038,2092,0.6219336689391889,0.5497224869532038,asm_oracle_ls
asm,4.5,20260212,True,5.098036295677009e-07,0.0,1110.6664999970235,0.5544892943469334,7091,0.6257794398925107,0.5544892943469334,asm_oracle_ls
asm,4.5,20260213,True,5.312359567437242e-07,0.0,1129.9147919926327,0.5580652629706123,6830,0.6303549160154149,0.5580652629706123,asm_oracle_ls
asm,4.5,20260214,True,3.9075763383530247e-07,0.0,1284.5398749923334,0.5617208840664805,3776,0.6348978075274951,0.5617208840664805,asm_oracle_ls
asm,5.5,20260210,True,1.0529429447177004e-06,0.0,1139.0975000103936,0.5490438323231275,5739,0.6219572040344452,0.5490438323231275,asm_oracle_ls
asm,5.5,20260211,True,1.2436495747337737e-06,0.0,1099.416792014381,0.549763143464653,1378,0.6217662951640349,0.549763143464653,asm_oracle_ls
asm,5.5,20260212,True,4.612634431401059e-07,0.0,1140.678832976846,0.5529126945489007,5912,0.6235561447425944,0.5529126945489007,asm_oracle_ls
asm,5.5,20260213,True,5.640714695525026e-07,0.0,1113.189625000814,0.5572108664443671,5195,0.6293588434789066,0.5572108664443671,asm_oracle_ls
asm,5.5,20260214,True,5.995106868969121e-07,0.0,1090.5582499981392,0.5591525393109782,2509,0.6309467663910067,0.5591525393109782,asm_oracle_ls
asm,6.5,20260210,True,1.7430851582434426e-06,0.0,1104.0268339856993,0.5546564276744173,4584,0.6280262387062597,0.5546564276744173,asm_oracle_ls
asm,6.5,20260211,True,1.6751554381456783e-05,0.0,1153.4374580078293,0.5484686276480326,967,0.6214809457409732,0.5484686276480326,asm_oracle_ls
asm,6.5,20260212,True,5.409013669907693e-07,0.0,1138.0533750052564,0.5544144141676193,5046,0.6248667530102593,0.5544144141676193,asm_oracle_ls
asm,6.5,20260213,True,7.766088573252826e-07,0.0,1072.4665420129895,0.5556617277319877,3971,0.628406082980502,0.5556617277319877,asm_oracle_ls
asm,6.5,20260214,True,5.203888758500036e-07,0.0,1314.8947920126375,0.5543454826318821,1781,0.6261021352311964,0.5543454826318821,asm_oracle_ls
asm,7.5,20260210,True,1.803379024356709e-06,0.0,1124.9029170139693,0.5560108582602526,3593,0.6302229269406602,0.5560108582602526,asm_oracle_ls
asm,7.5,20260211,True,5.458741131584317e-05,0.0,1133.3593339950312,0.549411257832401,728,0.6233800642857014,0.549411257832401,asm_oracle_ls
asm,7.5,20260212,True,9.010375935236806e-07,0.0,1142.432207998354,0.5520228076506652,4251,0.62265558670193,0.5520228076506652,asm_oracle_ls
asm,7.5,20260213,True,2.2276038450773607e-06,0.0,1168.4971659851726,0.5590105500077718,3091,0.6308381291302959,0.5590105500077718,asm_oracle_ls
asm,7.5,20260214,True,9.933418242522671e-07,0.0,1123.0124160065316,0.5462903815665117,1310,0.6190404732743385,0.5462903815665117,asm_oracle_ls
asm,8.5,20260210,True,1.240706952605243e-06,0.0,1156.4317920128815,0.5548516688301309,2808,0.6292046922396749,0.5548516688301309,asm_oracle_ls
asm,8.5,20260211,True,0.00015389630714200114,0.0,1134.5602919755038,0.5548561647692546,573,0.632238822580606,0.5548561647692546,asm_oracle_ls
asm,8.5,20260212,True,8.872270673909895e-07,0.0,1141.160041996045,0.5494551111915561,2896,0.6208704691697513,0.5494551111915561,asm_oracle_ls
asm,8.5,20260213,True,1.0966509212570503e-05,0.0,1404.1351660271175,0.5615194683934621,2472,0.633951535355375,0.5615194683934621,asm_oracle_ls
asm,8.5,20260214,True,1.248365506599971e-06,0.0,1168.4647499932908,0.5450385411187683,998,0.6165252636639418,0.5450385411187683,asm_oracle_ls
asm,9.5,20260210,True,1.2849061134964877e-06,0.0,1124.310457991669,0.5546643770112306,2156,0.6288992578866419,0.5546643770112306,asm_oracle_ls
asm,9.5,20260211,True,0.0003051874204757294,0.0,1154.90791699267,0.5891715821867257,467,0.6718938113795393,0.5891715821867257,asm_oracle_ls
asm,9.5,20260212,True,1.6809501052643766e-06,0.0,1170.262791973073,0.5436827170525045,1887,0.6127320839683634,0.5436827170525045,asm_oracle_ls
