method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
asm,2.0,20260222,True,5.315848190668155e-07,0.5,1318.2288749958389,0.551507938669022,3485,0.6249543123155423,0.551507938669022,asm_oracle_ls
asm,2.0,20260223,True,3.158744271075767e-07,0.5,1136.9337500073016,0.556133605800332,5546,0.6258426846878001,0.556133605800332,asm_oracle_ls
asm,2.0,20260224,True,2.270259520894461e-07,0.5,1137.413958000252,0.5546952269666195,5293,0.6270569120549995,0.5546952269666195,asm_oracle_ls
asm,2.0,20260225,True,4.4786992868435937e-07,0.5,1149.103500007186,0.5566906186034022,4877,0.6293537132939834,0.5566906186034022,asm_oracle_ls
asm,2.0,20260226,True,6.005193079169379e-07,0.5,1159.2254160204902,0.5542552806461308,4555,0.6259608462661068,0.5542552806461308,asm_oracle_ls
asm,2.0,20260227,True,6.257448415323628e-07,0.5,1142.5383329915348,0.5593148653801496,3912,0.6321335024598379,0.5593148653801496,asm_oracle_ls
asm,2.0,20260228,True,1.8547802048556689e-07,0.5,1153.6731249943841,0.5523967471926743,5630,0.6239164065824919,0.5523967471926743,asm_oracle_ls
asm,2.0,20260229,True,6.202259997719542e-07,0.5,1098.6015000089537,0.555805479939197,4180,0.6261935089009647,0.555805479939197,asm_oracle_ls
asm,5.0,20260210,True,8.645353407267603e-07,0.0,1140.2471660112496,0.5500660129168337,6424,0.6229079108982181,0.5500660129168337,asm_oracle_ls
asm,5.0,20260211,True,2.1340918772906006e-06,0.0,1166.13187501207,0.5489746164535708,1699,0.6213440644612406,0.5489746164535708,asm_oracle_ls
asm,5.0,20260212,True,4.7612702653512617e-07,0.0,1135.5449159746058,0.5530558004953896,6479,0.6237366236009856,0.5530558004953896,asm_oracle_ls
asm,5.0,20260213,True,4.4196251117445387e-07,0.0,1191.0657919943333,0.5579480886773729,5976,0.6301522778312609,0.5579480886773729,asm_oracle_ls
asm,5.0,20260214,True,5.293366820571787e-07,0.0,1123.294083023211,0.5607269269134805,3072,0.6331135267464445,0.5607269269134805,asm_oracle_ls
asm,5.0,20260215,True,8.453012870612415e-07,0.0,1333.062332996633,0.5577592259186602,3994,0.6295959466772696,0.5577592259186602,asm_oracle_ls
asm,5.0,20260216,True,1.7617045006970582e-06,0.0,1140.8227919891942,0.5494436201366226,867,0.6215113477745179,0.5494436201366226,asm_oracle_ls
asm,5.0,20260217,True,1.96348713404637e-06,0.0,1156.5188339736778,0.5479061853386267,1468,0.6208053153215467,0.5479061853386267,asm_oracle_ls
asm,5.0,20260218,True,1.1457023434908336e-06,0.0,1132.924000005005,0.5572374667047912,1331,0.627554079462762,0.5572374667047912,asm_oracle_ls
asm,5.0,20260219,True,3.3780988810174173e-07,0.0,1158.2861249917187,0.557641305138253,6557,0.6277058834886029,0.557641305138253,asm_oracle_ls
asm,5.0,20260220,True,4.800670134728731e-07,0.0,1109.2720829765312,0.5594637273974662,6062,0.630322710173584,0.5594637273974662,asm_oracle_ls
