method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver,pitch_um,focal_mm
baseline,1.5,20260211,True,0.07046237050737117,0.0,687.3859418556094,,1662,,,baseline_extrap_nn_gpu,250.0,3.0
baseline,2.5,20260210,True,0.11037038046619183,0.0,182.1283996105194,,353,,,baseline_extrap_nn_gpu,250.0,3.0
baseline,2.5,20260211,False,0.1510915895196364,0.0,510.398518294096,,1059,,,baseline_extrap_nn_gpu,250.0,3.0
baseline,0.5,20260210,True,0.02436519024750353,0.0,1714.3201678991318,,3900,,,baseline_extrap_nn_gpu,250.0,5.0
baseline,0.5,20260211,True,0.03710563893684203,0.0,1118.3545114472508,,3480,,,baseline_extrap_nn_gpu,250.0,5.0
baseline,1.5,20260210,True,0.0662220592607513,0.0,182.5177939608693,,353,,,baseline_extrap_nn_gpu,250.0,5.0
baseline,1.5,20260211,True,0.09065495378115428,0.0,513.2322404533625,,1059,,,baseline_extrap_nn_gpu,250.0,5.0
baseline,2.5,20260210,True,0.14978489122451358,0.0,538.2075430825353,,1179,,,baseline_extrap_nn_gpu,250.0,5.0
baseline,2.5,20260211,False,0.20908441771344424,0.0,8.210774511098862,,9,,,baseline_extrap_nn_gpu,250.0,5.0
baseline,0.5,20260210,True,0.02911998388402601,0.0,1366.5762562304735,,2559,,,baseline_extrap_nn_gpu,250.0,8.0
baseline,0.5,20260211,True,0.02819442743287803,0.0,660.7852019369602,,1717,,,baseline_extrap_nn_gpu,250.0,8.0
baseline,1.5,20260210,True,0.08720189654355101,0.0,609.4353990629315,,1272,,,baseline_extrap_nn_gpu,250.0,8.0
baseline,1.5,20260211,False,0.16259329737734604,0.0,12.182633392512798,,9,,,baseline_extrap_nn_gpu,250.0,8.0
baseline,0.5,20260210,True,0.02304217949444973,0.0,1170.4915491864085,,3176,,,baseline_extrap_nn_gpu,300.0,3.0
baseline,0.5,20260211,True,0.039419480709124224,0.0,788.290542550385,,2934,,,baseline_extrap_nn_gpu,300.0,3.0
baseline,1.5,20260210,True,0.08211537145336728,0.0,455.41723538190126,,1347,,,baseline_extrap_nn_gpu,300.0,3.0
baseline,1.5,20260211,True,0.07397013507332456,0.0,308.12583956867456,,680,,,baseline_extrap_nn_gpu,300.0,3.0
baseline,2.5,20260210,True,0.11664151216213935,0.0,77.86707673221827,,167,,,baseline_extrap_nn_gpu,300.0,3.0
baseline,2.5,20260211,False,0.3325774294442605,0.0,8.587450720369816,,11,,,baseline_extrap_nn_gpu,300.0,3.0
baseline,0.5,20260210,True,0.02664760581168523,0.0,1163.8918854296207,,2733,,,baseline_extrap_nn_gpu,300.0,5.0
baseline,0.5,20260211,True,0.030261990148789317,0.0,610.8841421082616,,1978,,,baseline_extrap_nn_gpu,300.0,5.0
baseline,1.5,20260210,True,0.06998382207436844,0.0,78.90377286821604,,167,,,baseline_extrap_nn_gpu,300.0,5.0
baseline,1.5,20260211,False,0.19954635398713852,0.0,8.317283354699612,,11,,,baseline_extrap_nn_gpu,300.0,5.0
baseline,0.5,20260210,True,0.028465188576313413,0.0,849.9699933454394,,1521,,,baseline_extrap_nn_gpu,300.0,8.0
baseline,0.5,20260211,True,0.0299370795426793,0.0,225.5332637578249,,609,,,baseline_extrap_nn_gpu,300.0,8.0
baseline,1.5,20260210,True,0.08767309043073689,0.0,375.77878311276436,,822,,,baseline_extrap_nn_gpu,300.0,8.0
baseline,1.5,20260211,True,0.10855286359596016,0.0,30.140504240989685,,20,,,baseline_extrap_nn_gpu,300.0,8.0
baseline,2.5,20260210,True,0.1441173622484784,0.0,94.95076071470976,,187,,,baseline_extrap_nn_gpu,300.0,8.0
baseline,2.5,20260211,True,0.14739026759680626,0.0,8.258882910013199,,7,,,baseline_extrap_nn_gpu,300.0,8.0
baseline,3.5,20260210,False,0.21609124256250403,0.0,10.10244432836771,,12,,,baseline_extrap_nn_gpu,300.0,8.0
baseline,3.5,20260211,False,0.24242080997716048,0.0,6.517721340060234,,6,,,baseline_extrap_nn_gpu,300.0,8.0
