method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
baseline,19.5,20260210,False,1.1283315594866052,0.0,6.440790981287137,,4,,,baseline_extrap_nn
baseline,19.5,20260211,False,1.2229816451294537,0.0,6.832208979176357,,4,,,baseline_extrap_nn
baseline,19.5,20260212,False,11.878011679801954,0.0,7.022625009994954,,4,,,baseline_extrap_nn
baseline,19.5,20260213,False,12.629911804520283,0.0,6.774625013349578,,5,,,baseline_extrap_nn
baseline,19.5,20260214,False,0.9635316514735123,0.0,6.268833007197827,,4,,,baseline_extrap_nn
baseline,20.5,20260210,False,1.1863795160026651,0.0,6.59583299420774,,4,,,baseline_extrap_nn
baseline,20.5,20260211,False,1.2835217430473183,0.0,6.617415987420827,,4,,,baseline_extrap_nn
baseline,20.5,20260212,False,0.9998720079190501,0.0,6.793457985622808,,4,,,baseline_extrap_nn
baseline,20.5,20260213,False,3.203899994470671,0.0,6.621999986236915,,4,,,baseline_extrap_nn
baseline,20.5,20260214,False,1.014087308063266,0.0,22.24887500051409,,4,,,baseline_extrap_nn
baseline,21.5,20260210,False,1.2444441661900132,0.0,7.592584006488323,,4,,,baseline_extrap_nn
baseline,21.5,20260211,False,1.3440766194489082,0.0,7.3705840040929615,,4,,,baseline_extrap_nn
baseline,21.5,20260212,False,1.050411752826184,0.0,7.087334000971168,,4,,,baseline_extrap_nn
baseline,21.5,20260213,False,1.6258780006875968,0.0,7.695665990468115,,6,,,baseline_extrap_nn
baseline,21.5,20260214,False,1.0646707515964873,0.0,6.695040996419266,,4,,,baseline_extrap_nn
baseline,22.5,20260210,False,25.94836582254426,0.0,6.931374984560534,,4,,,baseline_extrap_nn
baseline,22.5,20260211,False,1.404644363013458,0.0,6.80929099326022,,4,,,baseline_extrap_nn
baseline,22.5,20260212,False,1.1009659546196455,0.0,6.400749989552423,,4,,,baseline_extrap_nn
baseline,22.5,20260213,False,1.2375169212464128,0.0,6.8942090147174895,,4,,,baseline_extrap_nn
baseline,22.5,20260214,False,1.1152782012490723,0.0,6.838917004643008,,4,,,baseline_extrap_nn
baseline,23.5,20260210,False,39.97561238021038,0.0,7.062457996653393,,4,,,baseline_extrap_nn
baseline,23.5,20260211,False,1.465223378077233,0.0,7.277249998878688,,4,,,baseline_extrap_nn
baseline,23.5,20260212,False,1.1515327092569132,0.0,6.946457986487076,,4,,,baseline_extrap_nn
baseline,23.5,20260213,False,1.2938042980948283,0.0,8.219582989113405,,4,,,baseline_extrap_nn
baseline,23.5,20260214,False,1.1659065309895122,0.0,7.66370800556615,,4,,,baseline_extrap_nn
baseline,24.5,20260210,False,34.29205550883328,0.0,6.508167018182576,,4,,,baseline_extrap_nn
baseline,24.5,20260211,False,1.5258123221107283,0.0,6.517250003525987,,4,,,baseline_extrap_nn
baseline,24.5,20260212,False,1.2021104326335632,0.0,7.157999993069097,,4,,,baseline_extrap_nn
baseline,24.5,20260213,False,1.350103557174671,0.0,6.666500004939735,,4,,,baseline_extrap_nn
baseline,24.5,20260214,False,45.1899723603318,0.0,6.993292015977204,,4,,,baseline_extrap_nn
baseline,25.5,20260210,False,1.4904895298362522,0.0,7.297332980670035,,4,,,baseline_extrap_nn
baseline,25.5,20260211,False,1.5864100574782378,0.0,7.0039170095697045,,4,,,baseline_extrap_nn
baseline,25.5,20260212,False,1.2526977961604269,0.0,7.159083004808053,,4,,,baseline_extrap_nn
baseline,25.5,20260213,False,1.4064132715359172,0.0,7.467625022400171,,4,,,baseline_extrap_nn
baseline,25.5,20260214,False,1.8042625516656747,0.0,6.519874994410202,,4,,,baseline_extrap_nn
baseline,26.5,20260210,False,1.5490589999363802,0.0,6.328291026875377,,4,,,baseline_extrap_nn
baseline,26.5,20260211,False,1.6470156138159637,0.0,7.029457978205755,,4,,,baseline_extrap_nn
baseline,26.5,20260212,False,1.3032936772902701,0.0,6.939000013517216,,4,,,baseline_extrap_nn
baseline,26.5,20260213,False,1.462732233711495,0.0,7.107832992915064,,4,,,baseline_extrap_nn
baseline,26.5,20260214,False,1.7651322451488782,0.0,7.316458009881899,,4,,,baseline_extrap_nn
baseline,27.5,20260210,False,1.6076362716331338,0.0,7.296083000255749,,4,,,baseline_extrap_nn
baseline,27.5,20260211,False,1.7076281584002264,0.0,6.204750010510907,,4,,,baseline_extrap_nn
baseline,27.5,20260212,False,1.3538971211008821,0.0,6.13116699969396,,4,,,baseline_extrap_nn
baseline,27.5,20260213,False,1.5190594151166315,0.0,6.33566701435484,,4,,,baseline_extrap_nn
baseline,27.5,20260214,False,1.73323189819266,0.0,6.392916984623298,,4,,,baseline_extrap_nn
baseline,28.5,20260210,False,1.6662205221132218,0.0,7.15116600622423,,4,,,baseline_extrap_nn
baseline,28.5,20260211,False,1.7682469725950098,0.0,6.336709018796682,,4,,,baseline_extrap_nn
baseline,28.5,20260212,False,1.4045073101577559,0.0,6.2933340086601675,,4,,,baseline_extrap_nn
baseline,28.5,20260213,False,1.5753939341320167,0.0,8.902708999812603,,4,,,baseline_extrap_nn
baseline,28.5,20260214,False,1.7089664319369635,0.0,6.3005829870235175,,4,,,baseline_extrap_nn
baseline,29.5,20260210,False,1.7248110402609902,0.0,6.807583005866036,,4,,,baseline_extrap_nn
baseline,29.5,20260211,False,1.8288714329727465,0.0,7.453541998984292,,4,,,baseline_extrap_nn
baseline,29.5,20260212,False,1.4551235406482692,0.0,7.104207994416356,,4,,,baseline_extrap_nn
baseline,29.5,20260213,False,21.868029346053486,0.0,6.755042006261647,,4,,,baseline_extrap_nn
baseline,29.5,20260214,False,1.6926642314968599,0.0,7.102875009877607,,4,,,baseline_extrap_nn
