method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver,pitch_um,focal_mm
asm,5.0,20260211,True,3.145361379568339e-05,0.0,3586.777552962303,0.5628042221069336,656,0.6331208944320679,0.5628042221069336,asm_oracle_ls_gpu,120.0,12.0
asm,5.0,20260212,True,6.818522725362226e-07,0.0,3545.3902781009674,0.5570458173751831,2511,0.6277552247047424,0.5570458173751831,asm_oracle_ls_gpu,120.0,12.0
asm,5.0,20260210,True,6.641169449729677e-07,0.0,2316.04128703475,0.5534659028053284,11427,0.6256780028343201,0.5534659028053284,asm_oracle_ls_gpu,150.0,3.0
asm,5.0,20260211,True,1.7463673495517377e-06,0.0,2315.1458390057087,0.5514082312583923,4972,0.6242988109588623,0.5514082312583923,asm_oracle_ls_gpu,150.0,3.0
asm,5.0,20260212,True,6.289418731361101e-07,0.0,2322.505384683609,0.5582326054573059,11065,0.6295329332351685,0.5582326054573059,asm_oracle_ls_gpu,150.0,3.0
asm,5.0,20260210,True,5.262459242033489e-07,0.0,2329.2853198945522,0.5533632040023804,9436,0.625778079032898,0.5533632040023804,asm_oracle_ls_gpu,150.0,4.0
asm,5.0,20260211,True,2.526917074461351e-06,0.0,2330.1650062203407,0.5494042038917542,3373,0.6222445964813232,0.5494042038917542,asm_oracle_ls_gpu,150.0,4.0
asm,5.0,20260212,True,6.05649426489501e-07,0.0,2310.200799256563,0.5571887493133545,9122,0.6283489465713501,0.5571887493133545,asm_oracle_ls_gpu,150.0,4.0
asm,5.0,20260210,True,6.885580106119576e-07,0.0,2342.6890820264816,0.5503193140029907,7770,0.6231456398963928,0.5503193140029907,asm_oracle_ls_gpu,150.0,5.0
asm,5.0,20260211,True,3.8421432331194135e-06,0.0,2339.3371775746346,0.5497182011604309,2400,0.6221267580986023,0.5497182011604309,asm_oracle_ls_gpu,150.0,5.0
asm,5.0,20260212,True,5.346359997371613e-07,0.0,2311.987843364477,0.5557951927185059,7579,0.626763105392456,0.5557951927185059,asm_oracle_ls_gpu,150.0,5.0
asm,5.0,20260210,True,9.118260490501022e-07,0.0,2317.8440667688847,0.5500902533531189,6424,0.6229274272918701,0.5500902533531189,asm_oracle_ls_gpu,150.0,6.0
asm,5.0,20260211,True,3.5112521105618144e-06,0.0,2319.313269108534,0.5487481355667114,1699,0.6211735606193542,0.5487481355667114,asm_oracle_ls_gpu,150.0,6.0
asm,5.0,20260212,True,5.208090176190452e-07,0.0,2323.0512849986553,0.5530341863632202,6479,0.6237147450447083,0.5530341863632202,asm_oracle_ls_gpu,150.0,6.0
asm,5.0,20260210,True,1.6204080779339745e-06,0.0,2338.517691940069,0.5533958077430725,4402,0.6269791722297668,0.5533958077430725,asm_oracle_ls_gpu,150.0,8.0
asm,5.0,20260211,True,2.5618535619185832e-05,0.0,2336.5847282111645,0.5494035482406616,915,0.6230470538139343,0.5494035482406616,asm_oracle_ls_gpu,150.0,8.0
asm,5.0,20260212,True,7.788789693928518e-07,0.0,2379.079692065716,0.5533161759376526,4933,0.6238287687301636,0.5533161759376526,asm_oracle_ls_gpu,150.0,8.0
asm,5.0,20260210,True,9.360339707760945e-07,0.0,2324.414476752281,0.5548751354217529,2942,0.6293186545372009,0.5548751354217529,asm_oracle_ls_gpu,150.0,10.0
asm,5.0,20260211,True,3.5897190011549875e-05,0.0,2338.783875107765,0.5437436103820801,602,0.6197726130485535,0.5437436103820801,asm_oracle_ls_gpu,150.0,10.0
asm,5.0,20260212,True,1.1271270319721032e-06,0.0,2339.2033614218235,0.5500278472900391,3102,0.6217466592788696,0.5500278472900391,asm_oracle_ls_gpu,150.0,10.0
asm,5.0,20260210,True,1.8197516600922075e-06,0.0,2345.2812284231186,0.5539439916610718,1840,0.628898024559021,0.5539439916610718,asm_oracle_ls_gpu,150.0,12.0
asm,5.0,20260211,True,0.00023707593785281988,0.0,2330.0602734088898,0.6227275729179382,429,0.7158070802688599,0.6227275729179382,asm_oracle_ls_gpu,150.0,12.0
asm,5.0,20260212,True,1.3741360046478043e-06,0.0,2329.0895111858845,0.54215008020401,1608,0.611310601234436,0.54215008020401,asm_oracle_ls_gpu,150.0,12.0
asm,5.0,20260210,True,4.910991620668098e-07,0.0,1609.6795573830605,0.5560294389724731,7940,0.6278901100158691,0.5560294389724731,asm_oracle_ls_gpu,180.0,3.0
asm,5.0,20260211,True,1.6685417574838637e-06,0.0,1610.4506738483906,0.560379683971405,3467,0.6325971484184265,0.560379683971405,asm_oracle_ls_gpu,180.0,3.0
