method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
asm,0.5,20260210,True,0.03478720889018339,0.0,16584.230001084507,40.00162124633789,8653,43.01803207397461,40.00162124633789,asm_icp_gpu
asm,0.5,20260211,True,0.03885845050117753,0.0,11652.993317693472,39.83153533935547,6864,42.97581100463867,39.83153533935547,asm_icp_gpu
asm,0.5,20260212,True,0.01713135538284494,0.0,12437.70947214216,40.51771545410156,8123,43.55714416503906,40.51771545410156,asm_icp_gpu
asm,0.5,20260213,True,0.023551482146723018,0.0,13676.462369970977,34.26222229003906,10110,37.402503967285156,34.26222229003906,asm_icp_gpu
asm,0.5,20260214,True,0.0373629864785659,0.0,10995.98844256252,39.59135818481445,5375,42.759239196777344,39.59135818481445,asm_icp_gpu
asm,0.5,20260215,True,0.02617156517241343,0.0,12431.791393086314,40.090023040771484,6902,43.1710090637207,40.090023040771484,asm_icp_gpu
asm,0.5,20260216,True,0.04048469478361603,0.0,10779.881165362895,41.046630859375,4822,44.10474395751953,41.046630859375,asm_icp_gpu
asm,0.5,20260217,True,0.033745800110788704,0.0,10911.365955136716,39.638389587402344,4916,42.8436279296875,39.638389587402344,asm_icp_gpu
asm,0.5,20260218,True,0.03682114337408112,0.0,11337.930741719902,41.94567108154297,4926,44.95236587524414,41.94567108154297,asm_icp_gpu
asm,0.5,20260219,True,0.028321622940229368,0.0,13158.69181510061,41.036094665527344,10295,43.988861083984375,41.036094665527344,asm_icp_gpu
asm,0.5,20260220,True,0.025580553697889332,0.0,11076.387983746827,38.37223434448242,5683,41.6252326965332,38.37223434448242,asm_icp_gpu
asm,0.5,20260221,True,0.044954220420397026,0.0,10020.417721010745,40.7235221862793,3894,43.83599853515625,40.7235221862793,asm_icp_gpu
asm,0.5,20260222,True,0.026387572036523886,0.0,11969.822295941412,33.10539245605469,9328,36.68281555175781,33.10539245605469,asm_icp_gpu
asm,0.5,20260223,True,0.016096712214109854,0.0,12347.92616032064,32.55695343017578,7763,36.241092681884766,32.55695343017578,asm_icp_gpu
asm,0.5,20260224,True,0.03533258927845541,0.0,11616.078618913889,37.90507125854492,5829,41.15288162231445,37.90507125854492,asm_icp_gpu
asm,0.5,20260225,True,0.018679268230775356,0.0,12813.373233191669,39.962989807128906,9814,43.116485595703125,39.962989807128906,asm_icp_gpu
asm,0.5,20260226,True,0.013831604250520381,0.0,12940.551032312214,31.402660369873047,8073,35.085941314697266,31.402660369873047,asm_icp_gpu
asm,0.5,20260227,True,0.006604618356663999,0.0,11501.521887257695,27.80005645751953,9386,31.60630226135254,27.80005645751953,asm_icp_gpu
asm,0.5,20260228,True,0.015001590535160718,0.0,12259.464151225984,37.062007904052734,8657,40.353614807128906,37.062007904052734,asm_icp_gpu
asm,0.5,20260229,True,0.03570958505324065,0.0,11833.039609715343,41.65737533569336,5858,44.67478561401367,41.65737533569336,asm_icp_gpu
asm,1.0,20260210,True,0.04676097054456617,0.0,9672.08303976804,32.243221282958984,3460,35.59939956665039,32.243221282958984,asm_icp_gpu
asm,1.0,20260211,True,0.06316267062934951,0.0,10244.118390604854,43.412078857421875,4007,46.296058654785156,43.412078857421875,asm_icp_gpu
asm,1.0,20260212,True,0.04207721068546441,0.0,10880.161920562387,37.75965881347656,4530,41.05534744262695,37.75965881347656,asm_icp_gpu
asm,1.0,20260213,True,0.05048945632195777,0.0,11053.482747636735,34.71094512939453,5247,38.09993362426758,34.71094512939453,asm_icp_gpu
asm,1.0,20260214,True,0.0500659323033358,0.0,9730.49835395068,39.83192443847656,4290,42.94932556152344,39.83192443847656,asm_icp_gpu
asm,1.0,20260215,True,0.03184040799052375,0.0,13296.370307914913,38.452327728271484,5825,41.64170455932617,38.452327728271484,asm_icp_gpu
asm,1.0,20260216,True,0.08977782677589516,0.0,9908.092148602009,43.58008575439453,4668,46.44314956665039,43.58008575439453,asm_icp_gpu
asm,1.0,20260217,False,0.9939400418092392,0.0,9454.730186611414,39.46328353881836,489,42.46268081665039,39.46328353881836,asm_icp_gpu
