method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver,pitch_um,focal_mm
asm,0.5,20260210,True,5.139757391954193e-07,0.0,1767.43862501462,0.5549760407611635,13068,0.6269811383368911,0.5549760407611635,asm_oracle_ls,150.0,4.0
asm,1.5,20260210,True,5.048112248092762e-07,0.0,1036.1024159938097,0.553696808172623,12525,0.6258417974119748,0.553696808172623,asm_oracle_ls,150.0,4.0
asm,2.5,20260210,True,5.112229054621214e-07,0.0,1020.5819169932511,0.5530749145048429,12164,0.6250733625446249,0.5530749145048429,asm_oracle_ls,150.0,4.0
asm,3.5,20260210,True,5.228327621213305e-07,0.0,1030.3758749796543,0.5535089630124217,11734,0.6256785039849345,0.5535089630124217,asm_oracle_ls,150.0,4.0
asm,4.5,20260210,True,4.6682736620977505e-07,0.0,1084.1764999786392,0.5527609458584773,10224,0.6253859250136135,0.5527609458584773,asm_oracle_ls,150.0,4.0
asm,5.5,20260210,True,5.825742782042403e-07,0.0,1010.8642920095008,0.5517427129166194,8702,0.6241081334990335,0.5517427129166194,asm_oracle_ls,150.0,4.0
asm,0.5,20260210,True,2.5043166418433983e-07,0.0,1058.4226249775384,0.5544412983589502,12774,0.6266316088820797,0.5544412983589502,asm_oracle_ls,150.0,8.0
asm,1.5,20260210,True,2.432064957140536e-07,0.0,1034.693082998274,0.5529798827247976,12025,0.6249614357109103,0.5529798827247976,asm_oracle_ls,150.0,8.0
asm,2.5,20260210,True,2.4121443364584474e-07,0.0,1041.600708005717,0.5533482273791096,9436,0.6257742119843427,0.5533482273791096,asm_oracle_ls,150.0,8.0
asm,3.5,20260210,True,3.3525656896033926e-07,0.0,1011.5689160011243,0.5523180234458597,6929,0.6251901880666069,0.5523180234458597,asm_oracle_ls,150.0,8.0
asm,4.5,20260210,True,9.82385307795837e-07,0.0,1049.280084000202,0.5508172645135858,5145,0.6236091506630258,0.5508172645135858,asm_oracle_ls,150.0,8.0
asm,5.5,20260210,True,1.2035964849811635e-06,0.0,1015.0355829973705,0.5550755395422851,3742,0.629283184157274,0.5550755395422851,asm_oracle_ls,150.0,8.0
asm,0.5,20260210,True,7.288503970427223e-07,0.0,468.9163749862928,0.5522735046568222,4694,0.6242870190104878,0.5522735046568222,asm_oracle_ls,250.0,4.0
asm,1.5,20260210,True,6.72420063336123e-07,0.0,467.77354102232493,0.552736538600002,4502,0.6249156336268474,0.552736538600002,asm_oracle_ls,250.0,4.0
asm,2.5,20260210,True,6.993681608555438e-07,0.0,398.94975000061095,0.5523125971456605,4371,0.6245370636487272,0.5523125971456605,asm_oracle_ls,250.0,4.0
asm,3.5,20260210,True,6.992624618584106e-07,0.0,436.85324999387376,0.5528850589724827,4224,0.6250462348314589,0.5528850589724827,asm_oracle_ls,250.0,4.0
asm,4.5,20260210,True,4.855445095966814e-07,0.0,479.9428749829531,0.5504050145149081,3685,0.6228091064920159,0.5504050145149081,asm_oracle_ls,250.0,4.0
asm,5.5,20260210,True,3.9224337424708606e-07,0.0,412.4832089873962,0.5498679626498073,3127,0.6223778134770181,0.5498679626498073,asm_oracle_ls,250.0,4.0
asm,0.5,20260210,True,3.484711696429543e-07,0.0,484.4239999947604,0.5521184936582532,4590,0.6242774034359911,0.5521184936582532,asm_oracle_ls,250.0,8.0
asm,1.5,20260210,True,3.4142568854627646e-07,0.0,449.4869159825612,0.552444359539653,4322,0.6246429866162626,0.552444359539653,asm_oracle_ls,250.0,8.0
asm,2.5,20260210,True,2.433884288997831e-07,0.0,412.67587497713976,0.5495844137588425,3396,0.6224644977142665,0.5495844137588425,asm_oracle_ls,250.0,8.0
asm,3.5,20260210,True,5.407373220544341e-07,0.0,437.5634999887552,0.544555880513724,2504,0.6169264399458035,0.544555880513724,asm_oracle_ls,250.0,8.0
asm,4.5,20260210,True,5.019177905542729e-07,0.0,396.35308299330063,0.5447132246210595,1843,0.6189221553778714,0.5447132246210595,asm_oracle_ls,250.0,8.0
asm,5.5,20260210,True,5.335503315735106e-07,0.0,443.0359579855576,0.5511244858703895,1354,0.625426325014233,0.5511244858703895,asm_oracle_ls,250.0,8.0
