method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
asm,0.5,20260210,False,1.5179254232988124,0.0,40822.144616395235,34.99315643310547,135,43.822322845458984,34.99315643310547,asm_icp_gpu
asm,0.5,20260211,True,0.03963693087436904,0.0,34281.1090471223,43.8502197265625,9621,54.37688064575195,43.8502197265625,asm_icp_gpu
asm,0.5,20260212,False,1.2908177907027343,0.0,36905.1421713084,37.4705924987793,140,45.45820236206055,37.4705924987793,asm_icp_gpu
asm,1.5,20260210,False,0.970614743033389,0.0,33163.96360937506,28.49889373779297,159,39.157752990722656,28.49889373779297,asm_icp_gpu
asm,1.5,20260211,True,0.09143831518223863,0.0,22731.89684562385,46.155086517333984,4657,53.507957458496094,46.155086517333984,asm_icp_gpu
asm,1.5,20260212,True,0.06520518365180249,0.0,32971.264535561204,36.622840881347656,4069,44.722503662109375,36.622840881347656,asm_icp_gpu
asm,2.5,20260210,True,0.14824647788728726,0.0,33100.13195965439,42.633174896240234,5515,50.019386291503906,42.633174896240234,asm_icp_gpu
asm,2.5,20260211,False,0.1537149663689862,0.0,15629.534450359643,47.26895523071289,3269,54.381473541259766,47.26895523071289,asm_icp_gpu
asm,2.5,20260212,True,0.12468031470807447,0.0,31765.556707046926,39.041465759277344,4258,46.6883430480957,39.041465759277344,asm_icp_gpu
asm,3.5,20260210,False,0.2076609155422355,0.0,27017.23287627101,44.40593338012695,4930,51.93939971923828,44.40593338012695,asm_icp_gpu
asm,3.5,20260211,False,0.21099343296123838,0.0,7895.439605228603,46.365421295166016,1580,55.02278518676758,46.365421295166016,asm_icp_gpu
asm,3.5,20260212,False,0.1746680057745337,0.0,25057.830242440104,41.34564971923828,4171,48.91061782836914,41.34564971923828,asm_icp_gpu
asm,4.5,20260210,False,0.2665323363722772,0.0,22830.57356067002,46.074153900146484,4142,53.313663482666016,46.074153900146484,asm_icp_gpu
asm,4.5,20260211,False,0.27444022217716596,0.0,5268.377022817731,49.16951370239258,1345,56.60232925415039,49.16951370239258,asm_icp_gpu
asm,4.5,20260212,False,0.2261027926326541,0.0,20191.866519860923,43.30636215209961,3899,50.83009338378906,43.30636215209961,asm_icp_gpu
asm,5.5,20260210,False,0.3254669425424353,0.0,14946.321802213788,46.540740966796875,3169,53.942222595214844,46.540740966796875,asm_icp_gpu
asm,5.5,20260211,False,0.3352523660399272,0.0,3582.4515717104077,48.44898986816406,921,55.68989181518555,48.44898986816406,asm_icp_gpu
asm,5.5,20260212,False,0.2788900729262917,0.0,16487.142795696855,44.50020980834961,3434,51.92972946166992,44.50020980834961,asm_icp_gpu
asm,6.5,20260210,False,0.3844404159997025,0.0,11531.446125358343,46.61211013793945,2441,53.88083267211914,46.61211013793945,asm_icp_gpu
asm,6.5,20260211,False,0.39627309550549084,0.0,2796.516839414835,48.218955993652344,666,54.90178680419922,48.218955993652344,asm_icp_gpu
asm,6.5,20260212,False,0.33753917623208385,0.0,12929.55729085952,44.48329162597656,2846,52.368751525878906,44.48329162597656,asm_icp_gpu
asm,7.5,20260210,False,0.444670065976753,0.0,9201.237202621996,46.6788444519043,1775,54.14328384399414,46.6788444519043,asm_icp_gpu
asm,7.5,20260211,False,0.45687442754855195,0.0,2059.429024346173,45.879207611083984,512,52.97160339355469,45.879207611083984,asm_icp_gpu
asm,7.5,20260212,False,0.3777767330377223,0.0,11054.49696816504,46.06036376953125,2398,53.48836135864258,46.06036376953125,asm_icp_gpu
asm,8.5,20260210,False,0.502851141136902,0.0,7043.292229063809,46.1156005859375,1324,53.29486846923828,46.1156005859375,asm_icp_gpu
asm,8.5,20260211,False,0.5180452707629067,0.0,1674.5205549523234,46.855342864990234,422,54.49457550048828,46.855342864990234,asm_icp_gpu
asm,8.5,20260212,False,0.42838907539070253,0.0,7241.87571182847,46.857032775878906,1644,54.04087448120117,46.857032775878906,asm_icp_gpu
asm,9.5,20260210,False,0.5620287327590159,0.0,5414.298843592405,45.24972915649414,962,52.96612548828125,45.24972915649414,asm_icp_gpu
asm,9.5,20260211,False,0.9311405216830587,0.0,1427.339187823236,38.52510452270508,64,51.3304443359375,38.52510452270508,asm_icp_gpu
asm,9.5,20260212,False,0.47831805195687394,0.0,4873.555779457092,48.66824722290039,1234,56.107025146484375,48.66824722290039,asm_icp_gpu
asm,10.5,20260210,False,0.6219549541328604,0.0,4092.984120361507,47.24960708618164,657,54.905250549316406,47.24960708618164,asm_icp_gpu
asm,10.5,20260211,False,0.6405698463667756,0.0,1222.820662893355,45.64299774169922,275,52.91249465942383,45.64299774169922,asm_icp_gpu
asm,10.5,20260212,False,0.5284904306592908,0.0,3739.895900711417,48.304107666015625,873,55.293296813964844,48.304107666015625,asm_icp_gpu
asm,11.5,20260210,False,0.6811931059407265,0.0,3239.7888489067554,45.15766906738281,444,53.31044006347656,45.15766906738281,asm_icp_gpu
asm,11.5,20260211,False,0.7013058608059237,0.0,1084.5884578302503,48.712059020996094,230,55.722442626953125,48.712059020996094,asm_icp_gpu
asm,11.5,20260212,False,0.5792242494277711,0.0,2871.6428065672517,47.40440368652344,688,54.45056915283203,47.40440368652344,asm_icp_gpu
