method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver,pitch_um,focal_mm
asm,15.5,20260210,True,2.187323703853791e-06,0.0,2.6983432471752167,0.557357132434845,7645,0.629067063331604,0.557357132434845,asm_oracle_ls_gpu,100.0,3.0
asm,15.5,20260211,True,0.00010295439191750011,0.0,3.0175605788826942,0.5590140223503113,1565,0.6315332055091858,0.5590140223503113,asm_oracle_ls_gpu,100.0,3.0
asm,15.5,20260212,True,2.6670925092728425e-06,0.0,2.927323803305626,0.5539763569831848,8704,0.6267821192741394,0.5539763569831848,asm_oracle_ls_gpu,100.0,3.0
asm,16.5,20260210,True,1.6288973329086148e-06,0.0,2.5328872725367546,0.5578938126564026,6747,0.6293500065803528,0.5578938126564026,asm_oracle_ls_gpu,100.0,3.0
asm,16.5,20260211,True,0.0004957315907706795,0.0,2.538631670176983,0.6083794236183167,1356,0.6898140907287598,0.6083794236183167,asm_oracle_ls_gpu,100.0,3.0
asm,16.5,20260212,True,4.067711036163485e-06,0.0,2.506961114704609,0.551276683807373,7122,0.6237653493881226,0.551276683807373,asm_oracle_ls_gpu,100.0,3.0
asm,17.5,20260210,True,1.806341065758189e-06,0.0,2.597835846245289,0.557511568069458,5959,0.629072368144989,0.557511568069458,asm_oracle_ls_gpu,100.0,3.0
asm,17.5,20260211,True,0.00036588102103838027,0.0,2.369227819144726,0.5835880041122437,1227,0.6585707068443298,0.5835880041122437,asm_oracle_ls_gpu,100.0,3.0
asm,17.5,20260212,True,3.4043091836494533e-06,0.0,2.521933987736702,0.5524457693099976,5781,0.6249874830245972,0.5524457693099976,asm_oracle_ls_gpu,100.0,3.0
asm,18.5,20260210,True,2.708650021800778e-06,0.0,2.6136906817555428,0.5541589856147766,5194,0.626018762588501,0.5541589856147766,asm_oracle_ls_gpu,100.0,3.0
asm,18.5,20260211,True,0.0003605266893243505,0.0,4.574884660542011,0.5774948000907898,1081,0.6523884534835815,0.5774948000907898,asm_oracle_ls_gpu,100.0,3.0
asm,18.5,20260212,True,4.271699478130246e-06,0.0,2.6847906410694122,0.5529184341430664,4700,0.6253337860107422,0.5529184341430664,asm_oracle_ls_gpu,100.0,3.0
asm,19.5,20260210,True,2.9451063493629617e-06,0.0,2.559850923717022,0.5543977618217468,4467,0.6258912086486816,0.5543977618217468,asm_oracle_ls_gpu,100.0,3.0
asm,19.5,20260211,True,0.0007862183606123337,0.0,2.789182588458061,0.6187469959259033,1004,0.703797459602356,0.6187469959259033,asm_oracle_ls_gpu,100.0,3.0
asm,19.5,20260212,True,1.563882899052891e-06,0.0,2.727063372731209,0.5527145266532898,3887,0.6248462796211243,0.5527145266532898,asm_oracle_ls_gpu,100.0,3.0
asm,20.5,20260210,True,1.0249983957306281e-05,0.0,2.485630102455616,0.556695282459259,3908,0.6279298663139343,0.556695282459259,asm_oracle_ls_gpu,100.0,3.0
