method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
asm,2.0,20260210,True,0.10831017657508037,0.0,15300.810875371099,40.679752349853516,5055,43.72683334350586,40.679752349853516,asm_icp_gpu
asm,2.0,20260211,True,0.1221775324182515,0.0,7094.5892464369535,44.91079330444336,3266,47.65647888183594,44.91079330444336,asm_icp_gpu
asm,2.0,20260212,True,0.09320453267275118,0.0,9190.709330141544,37.44685745239258,3548,40.78358459472656,37.44685745239258,asm_icp_gpu
asm,2.0,20260213,True,0.11352250968778914,0.0,8447.43069447577,29.00714683532715,2777,32.40671920776367,29.00714683532715,asm_icp_gpu
asm,2.0,20260214,True,0.09687008298621526,0.0,9016.014443710446,41.715415954589844,4261,44.720733642578125,41.715415954589844,asm_icp_gpu
asm,2.0,20260210,True,0.11217036399706552,0.1,10499.611952342093,41.55889129638672,4624,44.56936264038086,41.55889129638672,asm_icp_gpu
asm,2.0,20260211,True,0.12179838263663006,0.1,6543.094307184219,44.886070251464844,2969,47.61698913574219,44.886070251464844,asm_icp_gpu
asm,2.0,20260212,True,0.10032073474407875,0.1,8364.240992814302,38.12541961669922,3394,41.3846321105957,38.12541961669922,asm_icp_gpu
asm,2.0,20260213,True,0.11608921481266984,0.1,7746.352918446064,30.581605911254883,2595,33.931190490722656,30.581605911254883,asm_icp_gpu
asm,2.0,20260214,True,0.09653121889029159,0.1,8185.752781108022,41.96299362182617,3895,44.91809844970703,41.96299362182617,asm_icp_gpu
asm,2.0,20260210,True,0.11826530624441843,0.3,7856.443274766207,42.21981430053711,3777,45.130924224853516,42.21981430053711,asm_icp_gpu
asm,2.0,20260211,True,0.1320200210120361,0.3,3002.1195001900196,43.165122985839844,2080,46.02973556518555,43.165122985839844,asm_icp_gpu
asm,2.0,20260212,True,0.09849167872831201,0.3,6537.837919779122,39.317596435546875,2779,42.44154357910156,39.317596435546875,asm_icp_gpu
asm,2.0,20260213,True,0.1131841545953808,0.3,5670.472920872271,33.463932037353516,2144,36.804630279541016,33.463932037353516,asm_icp_gpu
asm,2.0,20260214,True,0.09881273034525269,0.3,6834.088186733425,42.62730407714844,3167,45.543277740478516,42.62730407714844,asm_icp_gpu
asm,2.0,20260210,True,0.11469957253355964,0.5,4781.073549762368,43.14775466918945,2908,46.025386810302734,43.14775466918945,asm_icp_gpu
asm,2.0,20260211,False,0.2333408114667436,0.5,2034.0343061834574,41.32197189331055,814,44.31395721435547,41.32197189331055,asm_icp_gpu
asm,2.0,20260212,True,0.0994909699621711,0.5,4793.185948394239,40.323081970214844,2400,43.44788360595703,40.323081970214844,asm_icp_gpu
asm,2.0,20260213,True,0.11177721133510075,0.5,4238.270675763488,35.425498962402344,2000,38.72019577026367,35.425498962402344,asm_icp_gpu
asm,2.0,20260214,True,0.09677336193614976,0.5,5083.050929009914,43.685997009277344,2518,46.52745056152344,43.685997009277344,asm_icp_gpu
asm,5.0,20260210,False,0.29370614586640714,0.0,7659.611839801073,43.950984954833984,2981,46.780399322509766,43.950984954833984,asm_icp_gpu
asm,5.0,20260211,False,0.3025015483449478,0.0,1173.4210113063455,29.528072357177734,215,32.83198928833008,29.528072357177734,asm_icp_gpu
asm,5.0,20260212,False,0.2514059190551446,0.0,5828.363480977714,43.08151626586914,3198,45.98641586303711,43.08151626586914,asm_icp_gpu
asm,5.0,20260213,False,0.2813487367039747,0.0,6107.307811267674,43.90944290161133,3034,46.72894287109375,43.90944290161133,asm_icp_gpu
asm,5.0,20260214,False,0.26240038239163743,0.0,1977.4049976840615,40.242286682128906,667,43.25320053100586,40.242286682128906,asm_icp_gpu
asm,5.0,20260210,False,0.28921782986098565,0.1,4140.10407589376,44.64566421508789,2612,47.40341567993164,44.64566421508789,asm_icp_gpu
asm,5.0,20260211,False,0.3025750232868399,0.1,1083.5285149514675,28.9560546875,192,32.41902160644531,28.9560546875,asm_icp_gpu
asm,5.0,20260212,False,0.2525616183593124,0.1,5246.003087610006,42.25164031982422,2853,45.203121185302734,42.25164031982422,asm_icp_gpu
asm,5.0,20260213,False,0.282532734489099,0.1,4727.059807628393,44.075035095214844,2718,46.91415023803711,44.075035095214844,asm_icp_gpu
asm,5.0,20260214,False,0.2794689196868622,0.1,1831.9654073566198,39.19425582885742,561,42.316184997558594,39.19425582885742,asm_icp_gpu
asm,5.0,20260210,False,0.3084755815743325,0.3,3086.290141567588,39.35148620605469,1952,42.457218170166016,39.35148620605469,asm_icp_gpu
asm,5.0,20260211,False,0.31176285205039433,0.3,911.8508137762547,39.293373107910156,290,42.3813362121582,39.293373107910156,asm_icp_gpu
asm,5.0,20260212,False,0.2516040453065666,0.3,3962.5375010073185,43.51205825805664,2379,46.31645202636719,43.51205825805664,asm_icp_gpu
asm,5.0,20260213,False,0.28143333499870254,0.3,3542.079652659595,44.57313537597656,2241,47.33876037597656,44.57313537597656,asm_icp_gpu
asm,5.0,20260214,False,0.23758062128599144,0.3,1434.3802379444242,32.41392135620117,327,35.87788009643555,32.41392135620117,asm_icp_gpu
asm,5.0,20260210,False,0.32055243877505846,0.5,2110.7950871810317,39.1978645324707,1343,42.276824951171875,39.1978645324707,asm_icp_gpu
asm,5.0,20260211,False,0.3118283558754097,0.5,712.0299302041531,40.618927001953125,195,43.620330810546875,40.618927001953125,asm_icp_gpu
asm,5.0,20260212,False,0.2516134073287909,0.5,3069.3580266088247,44.095191955566406,1836,46.876976013183594,44.095191955566406,asm_icp_gpu
asm,5.0,20260213,False,0.28799491626672147,0.5,2474.0114072337747,45.123252868652344,1615,47.861106872558594,45.123252868652344,asm_icp_gpu
asm,5.0,20260214,False,0.2376402448853609,0.5,1047.8465696796775,32.63064193725586,221,35.95596694946289,32.63064193725586,asm_icp_gpu
asm,8.0,20260210,False,0.4553805677451078,0.0,2061.86415348202,26.772415161132812,992,30.67432975769043,26.772415161132812,asm_icp_gpu
asm,8.0,20260211,False,0.49015277882360814,0.0,516.1810088902712,22.80939483642578,63,26.405900955200195,22.80939483642578,asm_icp_gpu
asm,8.0,20260212,False,0.3751452231904282,0.0,2316.587522625923,41.5683479309082,779,44.53163528442383,41.5683479309082,asm_icp_gpu
asm,8.0,20260213,False,0.4523755704767661,0.0,1863.799917511642,43.80155563354492,1467,46.60102844238281,43.80155563354492,asm_icp_gpu
asm,8.0,20260214,False,0.3881372273777663,0.0,851.5536626800895,43.92977523803711,638,46.74728012084961,43.92977523803711,asm_icp_gpu
asm,8.0,20260210,False,0.4553805677451078,0.1,1884.7169419750571,26.772415161132812,992,30.67432975769043,26.772415161132812,asm_icp_gpu
asm,8.0,20260211,False,0.4901567678308866,0.1,622.1243971958756,24.24951171875,53,27.774324417114258,24.24951171875,asm_icp_gpu
asm,8.0,20260212,False,0.3751284486738558,0.1,2054.3469665572047,41.94060134887695,723,44.91433334350586,41.94060134887695,asm_icp_gpu
asm,8.0,20260213,False,0.43313146255441454,0.1,1645.980954170227,40.481056213378906,711,43.55205535888672,40.481056213378906,asm_icp_gpu
asm,8.0,20260214,False,0.41105927922243424,0.1,788.5326044633985,29.513961791992188,124,32.722267150878906,29.513961791992188,asm_icp_gpu
asm,8.0,20260210,False,0.45614896655334736,0.3,1474.1525566205382,25.377302169799805,751,28.928298950195312,25.377302169799805,asm_icp_gpu
asm,8.0,20260211,False,0.49016468903509797,0.3,376.961343921721,26.18777084350586,45,29.312917709350586,26.18777084350586,asm_icp_gpu
asm,8.0,20260212,False,0.4022580134815508,0.3,1624.856011942029,38.28497314453125,572,41.473182678222656,38.28497314453125,asm_icp_gpu
asm,8.0,20260213,False,0.4319471278623362,0.3,1352.7562292292714,40.079200744628906,572,43.223873138427734,40.079200744628906,asm_icp_gpu
asm,8.0,20260214,False,0.4110442877797053,0.3,598.6273540183902,28.107145309448242,104,31.39453125,28.107145309448242,asm_icp_gpu
asm,8.0,20260210,False,0.4731167681111064,0.5,1122.7774741128087,43.7333869934082,708,46.5585823059082,43.7333869934082,asm_icp_gpu
asm,8.0,20260211,False,0.49017485122940757,0.5,354.9536904320121,20.45433807373047,33,23.604677200317383,20.45433807373047,asm_icp_gpu
asm,8.0,20260212,False,0.40271026887008476,0.5,1171.8913204967976,45.297996520996094,870,47.9705924987793,45.297996520996094,asm_icp_gpu
asm,8.0,20260213,False,0.43952431011736,0.5,990.9334369003773,40.506649017333984,710,43.56492614746094,40.506649017333984,asm_icp_gpu
asm,8.0,20260214,False,0.399669207264145,0.5,443.2871527969837,38.0540885925293,76,40.9373664855957,38.0540885925293,asm_icp_gpu
asm,10.0,20260210,False,0.5718991666789273,0.0,1213.3684875443578,39.60382080078125,1280,42.8732795715332,39.60382080078125,asm_icp_gpu
asm,10.0,20260211,False,0.6093369071096421,0.0,369.9659211561084,43.32575988769531,248,46.08137893676758,43.32575988769531,asm_icp_gpu
asm,10.0,20260212,False,0.4720359330703506,0.0,1142.9109014570713,36.7398681640625,259,39.89944076538086,36.7398681640625,asm_icp_gpu
asm,10.0,20260213,False,0.5519579044963042,0.0,1263.0812674760818,41.69280242919922,526,44.64649200439453,41.69280242919922,asm_icp_gpu
asm,10.0,20260214,False,1.2053937615239265,0.0,555.2440648898482,37.061248779296875,50,40.26838302612305,37.061248779296875,asm_icp_gpu
asm,10.0,20260210,False,0.5718991666789273,0.1,1113.061641342938,39.60382080078125,1280,42.8732795715332,39.60382080078125,asm_icp_gpu
asm,10.0,20260211,False,0.6093208539527434,0.1,351.69528145343065,43.288639068603516,229,45.913917541503906,43.288639068603516,asm_icp_gpu
asm,10.0,20260212,False,0.47075090148038373,0.1,996.5408639982343,36.447792053222656,251,39.881072998046875,36.447792053222656,asm_icp_gpu
asm,10.0,20260213,False,0.6444162392658654,0.1,1140.3527120128274,43.61806869506836,417,46.33816146850586,43.61806869506836,asm_icp_gpu
asm,10.0,20260214,False,1.206296024971908,0.1,516.5185080841184,34.80891036987305,43,37.47067642211914,34.80891036987305,asm_icp_gpu
asm,10.0,20260210,False,0.5718991666789273,0.3,1051.366176456213,39.60382080078125,1280,42.8732795715332,39.60382080078125,asm_icp_gpu
asm,10.0,20260211,False,0.6095071821469619,0.3,297.03884571790695,43.52304458618164,174,46.26580047607422,43.52304458618164,asm_icp_gpu
asm,10.0,20260212,False,0.47069440246633265,0.3,803.8129545748234,35.692054748535156,195,39.0861930847168,35.692054748535156,asm_icp_gpu
asm,10.0,20260213,False,0.6209563643842753,0.3,944.2291734740138,42.453330993652344,407,45.32343292236328,42.453330993652344,asm_icp_gpu
asm,10.0,20260214,False,0.4723094170939236,0.3,545.8116894587874,38.93667221069336,120,42.0371208190918,38.93667221069336,asm_icp_gpu
asm,10.0,20260210,False,0.5718241964269241,0.5,662.3188117519021,39.673763275146484,1137,42.913421630859375,39.673763275146484,asm_icp_gpu
asm,10.0,20260211,False,0.6095145647271183,0.5,276.2253852561116,43.44355010986328,118,45.997127532958984,43.44355010986328,asm_icp_gpu
asm,10.0,20260212,False,0.47059500656486,0.5,585.8637895435095,36.109580993652344,133,39.09822082519531,36.109580993652344,asm_icp_gpu
asm,10.0,20260213,False,0.6211953220958013,0.5,688.3415803313255,41.702880859375,276,44.52849197387695,41.702880859375,asm_icp_gpu
asm,10.0,20260214,False,0.4723877447575916,0.5,325.55006444454193,37.181007385253906,100,40.222450256347656,37.181007385253906,asm_icp_gpu
